dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,Intensity Score,US lat,US lon,Race,Fandom Level,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Memphis Grizzlies,NBA,El Cerrito,Altoona,Altoona,94530,0,37.918024,-122.30248,Native American,convertible,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Fans,Memphis Grizzlies,NBA,Elberta,Aloha,Aloha,36530,0,30.412773,-87.549041,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Elberton,Altoona,Altoona,30635,0,34.129737,-82.840971,Native American,convertible,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Elgin,Newton,Newton,60120,0,42.034492,-88.238396,Native American,convertible,0,0,0,0,0,1,0,0,1,1,5,0,1,0,0,2
Fans,Memphis Grizzlies,NBA,Euclid,Raiford,Raiford,44117,3,41.566834,-81.526142,Native American,convertible,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Fairfield,Altus,Altus,6824,1,41.14121,-73.26373,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Finley,Frisco,Frisco,38030,32,36.03591,-89.4798,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Florence,Blakely,Blakely,85132,5,33.03145,-111.38734,Native American,convertible,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
Fans,Memphis Grizzlies,NBA,Florissant,Aloha,Aloha,63031,3,38.805499,-90.351314,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Flowood,Altadena,Altadena,39232,4,32.330663,-90.091793,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Forrest City,Altoona,Altoona,72335,52,35.026272,-90.859555,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Fort Washington,Alvin,Alvin,20744,0,38.757114,-76.977596,Native American,convertible,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0
Fans,Memphis Grizzlies,NBA,Franklin,Altadena,Altadena,37064,4,35.890746,-86.965691,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Franklin,Altoona,Altoona,37064,22,35.890746,-86.965691,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Freeburg,Amana,Amana,62243,0,38.428067,-89.895886,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Fultondale,Newton,Newton,35068,0,33.601739,-86.826491,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Gallatin,Aberdeen,Aberdeen,37066,6,36.401201,-86.449479,Native American,convertible,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Germantown,Five Points,Five Points,12526,69,42.122234,-73.858769,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Gibson,Altamont,Altamont,38338,6,35.870849,-88.846372,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Glenn Dale,Newton,Newton,20769,0,38.98346,-76.811392,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Golf,Taylorsville,Taylorsville,33436,0,26.535402,-80.112447,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Memphis Grizzlies,NBA,Goodlettsville,Altoona,Altoona,37070,11,36.186605,-86.785248,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Grand Junction,Amana,Amana,81501,0,39.069019,-108.583126,Native American,convertible,1,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Fans,Memphis Grizzlies,NBA,Grayson,Newton,Newton,30017,0,33.890533,-83.961879,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Greenville,Altamont,Altamont,45331,8,40.156478,-84.649068,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Grovetown,Altoona,Altoona,30813,3,33.466721,-82.213991,Native American,convertible,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Fans,Memphis Grizzlies,NBA,Hartsville,Aloha,Aloha,37074,0,36.402012,-86.143252,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Hazel Green,Altoona,Altoona,35750,0,34.937132,-86.581015,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Heber Springs,Newton,Newton,72543,0,35.453106,-91.98883,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Helena-West Helena,Raiford,Raiford,72342,21,34.52955,-90.59177,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Henderson,Altus,Altus,42419,0,37.807173,-87.599052,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Henderson,Frisco,Frisco,42419,14,37.807173,-87.599052,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Hendersonville,Blakely,Blakely,37075,7,36.347551,-86.612045,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Fans,Memphis Grizzlies,NBA,Hernando,Aloha,Aloha,34442,52,28.922317,-82.390044,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Hickory Withe,Altadena,Altadena,38028,64,35.175796,-89.684982,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Holly Springs,Altoona,Altoona,30142,29,34.242944,-84.458326,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Horn Lake,Alvin,Alvin,38637,49,34.950609,-90.03355,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Hughes,Altadena,Altadena,72348,58,34.959855,-90.564357,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Humboldt,Altoona,Altoona,38343,91,35.880408,-88.93101,Native American,avid,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Huntingdon,Amana,Amana,38344,16,35.985967,-88.433709,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Iowa Colony,Newton,Newton,77583,0,29.42501,-95.448799,Native American,convertible,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Fans,Memphis Grizzlies,NBA,Irmo,Aberdeen,Aberdeen,29063,2,34.08598,-81.18315,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Jackson,Five Points,Five Points,38301,5,35.570424,-88.862742,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Jackson,Altamont,Altamont,38301,23,35.570424,-88.862742,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Jacksonville,Newton,Newton,62650,4,39.737044,-90.301388,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Jonesboro,Taylorsville,Taylorsville,72401,16,35.835847,-90.623071,Native American,casual,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Judsonia,Altoona,Altoona,72081,0,35.27008,-91.63986,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Kearns,Amana,Amana,84118,0,40.650407,-112.005421,Native American,convertible,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1
Fans,Memphis Grizzlies,NBA,Kings Mountain,Newton,Newton,28086,0,35.18319,-81.33786,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Knights Landing,Altamont,Altamont,95645,0,38.858483,-121.772472,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Kosciusko,Altoona,Altoona,39090,0,33.055142,-89.5913,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,La Vergne,Aloha,Aloha,37086,9,36.008511,-86.559194,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Lakeland,Altoona,Altoona,33801,100,28.035908,-81.899669,Native American,avid,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Lansdale,Newton,Newton,19446,0,40.224245,-75.29156,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Lepanto,Raiford,Raiford,72354,0,35.596339,-90.340023,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Little Rock,Altus,Altus,72201,7,34.746905,-92.280049,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Locust Grove,Frisco,Frisco,30248,0,33.372111,-84.115645,Native American,convertible,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Madison,Blakely,Blakely,53704,5,43.136269,-89.347319,Native American,convertible,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Manila,Aloha,Aloha,72442,0,35.843919,-90.1806,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Mansfield,Altadena,Altadena,2048,1,42.013182,-71.218373,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Memphis Grizzlies,NBA,Maple Valley,Altoona,Altoona,98038,0,47.409304,-121.969445,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Marion,Alvin,Alvin,14505,41,43.15594,-77.172684,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Maumelle,Altadena,Altadena,72113,4,34.857241,-92.390298,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Memphis Grizzlies,NBA,Mayfield Heights,Altoona,Altoona,44124,0,41.501001,-81.469427,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Mayflower,Amana,Amana,72106,0,34.963658,-92.423585,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,McComb,Newton,Newton,39648,0,31.1769,-90.40156,Native American,convertible,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Medina,Aberdeen,Aberdeen,14103,6,43.239442,-78.359871,Native American,convertible,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Memphis,Five Points,Five Points,38101,85,35.050667,-89.847782,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Midway,Altamont,Altamont,31320,0,31.778847,-81.420626,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Millington,Newton,Newton,48746,49,43.297434,-83.47392,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Minersville,Taylorsville,Taylorsville,17954,0,40.69065,-76.26217,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Miramar,Altoona,Altoona,33023,1,25.9892,-80.217067,Native American,convertible,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Fans,Memphis Grizzlies,NBA,Munford,Amana,Amana,38058,59,35.44925,-89.81508,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Fans,Memphis Grizzlies,NBA,Murfreesboro,Newton,Newton,37127,7,35.762951,-86.372158,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Murray,Altamont,Altamont,42071,14,36.625349,-88.279562,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Muscle Shoals,Altoona,Altoona,35661,4,34.768526,-87.562802,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Memphis Grizzlies,NBA,Nashville,Aloha,Aloha,37201,6,36.165688,-86.778098,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,New Ellenton,Altoona,Altoona,29809,0,33.413029,-81.689951,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,New London,Newton,Newton,3257,0,43.41396,-71.98508,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Newberry,Raiford,Raiford,29108,0,34.310027,-81.608611,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Fans,Memphis Grizzlies,NBA,Nolensville,Altus,Altus,37135,4,35.925201,-86.675349,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,North Little Rock,Frisco,Frisco,72114,6,34.766561,-92.262899,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,North Syracuse,Blakely,Blakely,13212,0,43.122566,-76.128382,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Oak Hill,Aloha,Aloha,12460,2,42.4098,-74.15236,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Oak Ridge,Altadena,Altadena,37830,2,36.019381,-84.243175,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Fans,Memphis Grizzlies,NBA,Oakland,Altoona,Altoona,7436,60,41.023402,-74.238623,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Okolona,Alvin,Alvin,38860,0,34.00178,-88.75533,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Olive Branch,Altadena,Altadena,38654,69,34.921172,-89.869062,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Oneonta,Altoona,Altoona,13820,0,42.461688,-75.096727,Native American,convertible,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Osceola,Amana,Amana,54020,19,45.283783,-92.535618,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Oxford,Newton,Newton,13830,9,42.437881,-75.567327,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Paducah,Aberdeen,Aberdeen,42001,10,37.031586,-88.713292,Native American,casual,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Palmyra,Five Points,Five Points,17078,8,40.30898,-76.5933,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Paragould,Altamont,Altamont,72450,14,36.113222,-90.551092,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Paris,Newton,Newton,38242,14,36.31586,-88.315916,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Pearl,Taylorsville,Taylorsville,39208,4,32.259774,-90.091589,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Pearl River,Altoona,Altoona,10965,0,41.061476,-74.018283,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Memphis Grizzlies,NBA,Pine Bluff,Amana,Amana,71601,7,34.208962,-91.985946,Native American,convertible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Pinole,Newton,Newton,94564,2,38.00437,-122.29886,Native American,convertible,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Pocahontas,Altamont,Altamont,72455,0,36.324042,-91.084748,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Poplar Bluff,Altoona,Altoona,63901,5,36.778764,-90.440688,Native American,convertible,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Prairie View,Aloha,Aloha,77446,0,30.09327,-95.98773,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Prattville,Altoona,Altoona,36066,1,32.50919,-86.440879,Native American,convertible,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Protemus,Newton,Newton,38017,22,35.080992,-89.699083,Native American,casual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Richmond,Raiford,Raiford,56368,9,45.460536,-94.536053,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Ridgeland,Altus,Altus,39157,6,32.436064,-90.13731,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Ripley,Frisco,Frisco,45167,25,38.758164,-83.822146,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Ripley,Blakely,Blakely,45167,25,38.758164,-83.822146,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Roland,Aloha,Aloha,74954,6,35.416163,-94.52271,Native American,convertible,0,0,0,1,0,1,2,0,0,1,1,1,1,0,0,0
Fans,Memphis Grizzlies,NBA,Rossville,Altadena,Altadena,30741,94,34.98313,-85.28607,Native American,avid,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Ruston,Altoona,Altoona,71270,4,32.580553,-92.639756,Native American,convertible,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Saint Charles,Alvin,Alvin,20602,2,38.583394,-76.894551,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0
Fans,Memphis Grizzlies,NBA,Saint John,Altadena,Altadena,46373,0,41.453965,-87.453086,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Saint Louis Park,Altoona,Altoona,55416,2,44.949714,-93.337326,Native American,convertible,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Sandersville,Amana,Amana,31082,0,32.974982,-82.840564,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Fans,Memphis Grizzlies,NBA,Searcy,Newton,Newton,72143,3,35.243622,-91.731729,Native American,convertible,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Selden,Aberdeen,Aberdeen,11784,0,40.86995,-73.04735,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Memphis Grizzlies,NBA,Selma,Five Points,Five Points,27576,0,35.563572,-78.244459,Native American,convertible,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Seymour,Altamont,Altamont,47274,0,38.944827,-86.010789,Native American,convertible,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Sheffield,Newton,Newton,44054,0,41.463541,-82.089769,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Sikeston,Taylorsville,Taylorsville,63801,7,36.87672,-89.58786,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Smyrna,Altoona,Altoona,37167,6,35.959541,-86.53159,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Southaven,Amana,Amana,38671,48,34.956633,-89.99624,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Spanish Lake,Newton,Newton,63138,8,38.803299,-90.20651,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Spring City,Altamont,Altamont,37381,0,35.693499,-84.819767,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Spring Hill,Altoona,Altoona,34606,7,28.468477,-82.595728,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Starkville,Aloha,Aloha,39759,6,33.42554,-88.879117,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Staunton,Altoona,Altoona,24401,0,38.157368,-79.065116,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Memphis Grizzlies,NBA,Sumter,Newton,Newton,29150,4,33.913678,-80.354238,Native American,convertible,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Fans,Memphis Grizzlies,NBA,Symsonia,Raiford,Raiford,42082,0,36.904412,-88.515287,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Tamiami,Altus,Altus,33184,1,25.759247,-80.405545,Native American,convertible,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Thibodaux,Frisco,Frisco,70301,0,29.808328,-90.750268,Native American,convertible,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Trenton,Blakely,Blakely,38382,25,35.96713,-88.9815,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Tullahoma,Aloha,Aloha,37388,0,35.36202,-86.20943,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Tupelo,Altadena,Altadena,38801,9,34.221257,-88.775002,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Wake Village,Altoona,Altoona,75501,1,33.411321,-94.177354,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Fans,Memphis Grizzlies,NBA,Walls,Alvin,Alvin,38680,33,34.960712,-90.113913,Native American,casual,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Walterhill,Altadena,Altadena,37135,6,35.925201,-86.675349,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Water Valley,Altoona,Altoona,38965,0,34.101631,-89.633458,Native American,convertible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Watertown,Amana,Amana,13601,0,43.968892,-75.906501,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Watkins,Newton,Newton,80137,0,39.796784,-104.630327,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Wesley Chapel,Aberdeen,Aberdeen,33543,0,28.211232,-82.297428,Native American,convertible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,West Bloomfield Township,Five Points,Five Points,48322,1,42.542715,-83.379535,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,West Memphis,Altamont,Altamont,72301,98,35.144685,-90.189236,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,West Plains,Newton,Newton,65775,0,36.74651,-91.882912,Native American,convertible,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Memphis Grizzlies,NBA,Wildwood Lake,Taylorsville,Taylorsville,39532,0,30.510988,-88.96808,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Willoughby Hills,Altoona,Altoona,44094,0,41.637997,-81.377383,Native American,convertible,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Memphis Grizzlies,NBA,Woodbury,Amana,Amana,11797,0,40.81764,-73.47035,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Miami Heat,NBA,Anthon,Newton,Newton,51004,3,42.38832,-95.86668,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Miami Heat,NBA,Anthony,Altamont,Altamont,67003,2,37.111488,-98.048121,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Miami Heat,NBA,Aston,Altoona,Altoona,19014,3,39.864907,-75.432958,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
