dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity,Fandom Level,Race,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Philadelphia Phillies,MLB,Salunga-Landisville,Landisville,Landisville,17538,40.09537,-76.40996,22,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Sanatoga,Pottstown,Pottstown,19464,40.263457,-75.617195,36,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Sand Hill,Lebanon,Lebanon,17046,40.381212,-76.436791,19,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Sassamansville,Sassamansville,Sassamansville,19472,40.336935,-75.573783,38,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Schaefferstown,Schaefferstown,Schaefferstown,17088,40.29692,-76.2938,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Sellersville,Sellersville,Sellersville,18960,40.360473,-75.317521,40,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Shavertown,Shavertown,Shavertown,18708,41.3198,-75.93798,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Silverton,Silverton,Silverton,97381,44.954501,-122.748442,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Philadelphia Phillies,MLB,Skippack,Skippack,Skippack,19474,40.225109,-75.403095,50,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Skyline View,Harrisburg,Harrisburg,17112,40.344295,-76.790248,0,Convertible,Native American,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Slatington,Slatington,Slatington,18080,40.734537,-75.618611,14,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,South Harrison Township,Mullica Hill,Mullica Hill,8062,39.715857,-75.235017,28,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,South Pottstown,Pottstown,Pottstown,19465,40.190532,-75.684443,41,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Southampton,Southampton,Southampton,11968,40.905926,-72.415663,46,Casual,Native American,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Fans,Philadelphia Phillies,MLB,Springfield,Springfield,Springfield,62701,39.800698,-89.648801,42,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Stowe,Stowe,Stowe,5672,44.46533,-72.68456,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Philadelphia Phillies,MLB,Strasburg,Strasburg,Strasburg,17579,39.98316,-76.18412,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Stratford,Stratford,Stratford,8084,39.829763,-75.012012,23,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Summerdale,Summerdale,Summerdale,36580,30.4877,-87.69971,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Summit Station,Summit Station,Summit Station,17979,40.554516,-76.203767,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Telford,Telford,Telford,18969,40.325792,-75.380495,28,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Thorndale,Thorndale,Thorndale,19372,39.998397,-75.758457,32,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Thornton,Thornton,Thornton,60476,41.56809,-87.6081,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Trappe,Collegeville,Collegeville,19426,40.18566,-75.45157,43,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Trooper,Norristown,Norristown,19403,40.149717,-75.378372,26,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Philadelphia Phillies,MLB,Trout Run,Trout Run,Trout Run,17771,41.438766,-77.06138,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Troy,Troy,Troy,48083,42.555985,-83.119206,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Upper Darby,Upper Darby,Upper Darby,19082,39.960411,-75.270393,28,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Waller,Waller,Waller,77484,30.087937,-95.948512,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Wapwallopen,Wapwallopen,Wapwallopen,18660,41.142698,-76.039935,21,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Warminster,Warminster,Warminster,18974,40.217062,-75.072803,47,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Fans,Philadelphia Phillies,MLB,Washington Crossing,Washington Crossing,Washington Crossing,18977,40.284947,-74.877828,30,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Waterville,Waterville,Waterville,43566,41.513751,-83.765287,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Wernersville,Wernersville,Wernersville,19565,40.33009,-76.0805,44,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,West Deptford,Thorofare,Thorofare,8086,39.84234,-75.19629,34,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,West Goshen,West Chester,West Chester,19380,39.980107,-75.610503,22,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,West Norriton,Norristown,Norristown,19403,40.149717,-75.378372,27,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Philadelphia Phillies,MLB,West Point,West Point,West Point,10996,41.3937,-73.972175,14,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,West Wyoming,Wyoming,Wyoming,18644,41.31175,-75.83742,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Westampton,Mount Holly,Mount Holly,8060,39.985384,-74.806249,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Fans,Philadelphia Phillies,MLB,Wildwood Crest,Wildwood,Wildwood,8260,39,-74.81667,39,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Williamsport,Williamsport,Williamsport,17701,41.345045,-76.857256,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Philadelphia Phillies,MLB,Willow Grove,Willow Grove,Willow Grove,19090,40.157452,-75.124753,26,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Willow Street,Willow Street,Willow Street,17584,39.959349,-76.259779,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Woodbine,Woodbine,Woodbine,8270,39.24178,-74.81517,43,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Woodbourne,Woodbourne,Woodbourne,12788,41.75981,-74.59405,37,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Woodbury Heights,Woodbury Heights,Woodbury Heights,8097,39.81706,-75.15518,58,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Wye,Dodson,Dodson,59524,48.394962,-108.246539,0,Convertible,Native American,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Wyomissing,Reading,Reading,19610,40.338017,-75.978006,24,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Philadelphia Phillies,MLB,Zion,Zion,Zion,60099,42.44613,-87.83285,0,Convertible,Native American,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Fans,Atlanta Braves,MLB,Abbeville,Abbeville,Abbeville,36310,31.559402,-85.222965,6,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Adairsville,Adairsville,Adairsville,30103,34.3687,-84.93411,39,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Adrian,Adrian,Adrian,49221,41.889943,-84.065892,22,Convertible,Native American,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Alma,Alma,Alma,48801,43.375171,-84.678002,25,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Andalusia,Andalusia,Andalusia,36420,31.3085,-86.48329,15,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Arabi,Arabi,Arabi,70032,29.95532,-89.99839,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Ashburn,Ashburn,Ashburn,20147,39.037339,-77.480542,37,Casual,Native American,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Avondale Estates,Avondale Estates,Avondale Estates,30002,33.77149,-84.26714,22,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Ball Ground,Ball Ground,Ball Ground,30107,34.33815,-84.37659,36,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Baxley,Baxley,Baxley,31513,31.756861,-82.350837,34,Casual,Native American,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Belton,Belton,Belton,29627,34.492422,-82.569083,17,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Belwood,Lawndale,Lawndale,28090,35.433739,-81.569729,19,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Bethlehem,Bethlehem,Bethlehem,18015,40.58883,-75.351958,34,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Blue Ridge,Blue Ridge,Blue Ridge,75424,33.318638,-96.396186,20,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Blue Ridge,Blue Ridge,Blue Ridge,75424,33.318638,-96.396186,20,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Boaz,Boaz,Boaz,35956,34.146146,-86.146749,25,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Bolingbroke,Bolingbroke,Bolingbroke,31004,32.946971,-83.800628,32,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Bowdon,Bowdon,Bowdon,30108,33.53789,-85.25328,32,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Brooks,Brooks,Brooks,30205,33.30009,-84.453196,36,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Bucksport,Bucksport,Bucksport,4416,44.600448,-68.773241,9,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Bucyrus,Bucyrus,Bucyrus,44820,40.832674,-82.973876,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Byron,Byron,Byron,14422,43.073142,-78.056938,47,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Cairo,Cairo,Cairo,12413,42.301789,-74.029434,18,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Calhoun,Calhoun,Calhoun,30701,34.496921,-84.887942,33,Casual,Native American,0,1,0,0,1,3,0,0,0,5,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Canton,Canton,Canton,2021,42.179146,-71.121185,30,Casual,Native American,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Fans,Atlanta Braves,MLB,Carrollton,Carrollton,Carrollton,75006,32.962473,-96.89817,32,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Cartersville,Cartersville,Cartersville,30120,34.200787,-84.847108,30,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Cashiers,Cashiers,Cashiers,28717,35.101156,-83.093769,34,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Cedar Hill,Cedar Hill,Cedar Hill,63016,38.352262,-90.62569,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Centerville,Dayton,Dayton,45459,39.646371,-84.171733,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Cheraw,Cheraw,Cheraw,29520,34.691548,-79.943741,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Chickamauga,Chickamauga,Chickamauga,30707,34.76416,-85.353517,36,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Clermont,Clermont,Clermont,34711,28.584025,-81.779423,39,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Atlanta Braves,MLB,Cochran,Cochran,Cochran,31014,32.383904,-83.321095,45,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Colbert,Colbert,Colbert,99005,47.852847,-117.337529,30,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Coldwater,Coldwater,Coldwater,49036,41.905358,-85.058716,5,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Atlanta Braves,MLB,Commerce,Commerce,Commerce,30529,34.217179,-83.482653,28,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Covington,Covington,Covington,30014,33.529341,-83.849622,26,Convertible,Native American,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Cramerton,Cramerton,Cramerton,28032,35.23875,-81.07508,20,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Dadeville,Dadeville,Dadeville,36853,32.794796,-85.744428,21,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Darien,Darien,Darien,60561,41.743437,-87.98046,20,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Atlanta Braves,MLB,Dayton,Dayton,Dayton,37321,35.49396,-85.01245,21,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Dexter,Dexter,Dexter,48130,42.353887,-83.898295,44,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Dickson,Dickson,Dickson,37055,36.141461,-87.396417,9,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Dillard,Dillard,Dillard,30537,34.97009,-83.3871,27,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Dock Junction,Brunswick,Brunswick,31520,31.180919,-81.493973,18,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Donalsonville,Donalsonville,Donalsonville,39845,31.04046,-84.87909,31,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Douglas,Douglas,Douglas,1516,42.05426,-71.73951,23,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Dublin,Dublin,Dublin,43016,40.09746,-83.150103,29,Casual,Native American,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Eastman,Eastman,Eastman,31023,32.143564,-83.194358,39,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Eatonton,Eatonton,Eatonton,31024,33.320818,-83.355865,38,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Eden,Eden,Eden,14057,42.641429,-78.875456,6,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Elberton,Elberton,Elberton,30635,34.129737,-82.840971,38,Casual,Native American,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Ellijay,Ellijay,Ellijay,30540,34.69481,-84.48215,36,Casual,Native American,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Emerson,Emerson,Emerson,30137,34.118352,-84.762315,34,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Euharlee,Kingston,Kingston,30145,34.233908,-84.962055,38,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Fair Play,Fair Play,Fair Play,29643,34.542683,-83.029707,18,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Fairmount,Cornelius,Cornelius,28031,35.473286,-80.872585,40,Casual,Native American,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Fitzgerald,Fitzgerald,Fitzgerald,31750,31.748753,-83.235412,40,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Flowery Branch,Flowery Branch,Flowery Branch,30542,34.1851,-83.92518,22,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Fort Chiswell,Max Meadows,Max Meadows,24360,36.905629,-80.924423,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Fountain Inn,Fountain Inn,Fountain Inn,29644,34.65781,-82.2441,10,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Franklin,Franklin,Franklin,37064,35.890746,-86.965691,46,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Friendsville,Friendsville,Friendsville,37737,35.758228,-84.101182,12,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Gay,Gay,Gay,30218,33.09374,-84.57382,33,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Geneva,Geneva,Geneva,44041,41.7769,-80.949898,100,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Georgetown,Georgetown,Georgetown,13072,42.768124,-75.788393,18,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Golden Grove,Greenville,Greenville,29607,34.811726,-82.331435,12,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Fans,Atlanta Braves,MLB,Granite Falls,Granite Falls,Granite Falls,28630,35.79652,-81.43065,21,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Graniteville,Graniteville,Graniteville,29829,33.56375,-81.80789,14,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Greensboro,Greensboro,Greensboro,27401,36.069144,-79.765156,34,Casual,Native American,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Guyton,Guyton,Guyton,31312,32.331563,-81.384181,31,Casual,Native American,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Hannahs Mill,Thomaston,Thomaston,30286,32.884509,-84.336486,44,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Hardeeville,Hardeeville,Hardeeville,29927,32.244037,-81.074835,8,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Hawkinsville,Hawkinsville,Hawkinsville,31036,32.275664,-83.49009,35,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Hayesville,Wake Forest,Wake Forest,27587,35.982414,-78.551748,29,Casual,Native American,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Atlanta Braves,MLB,Hazlehurst,Hazlehurst,Hazlehurst,31539,31.806871,-82.626991,32,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Hiawassee,Hiawassee,Hiawassee,30546,34.906339,-83.72739,37,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Highlands,Highlands,Highlands,7732,40.40372,-73.99153,28,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Hoboken,Hoboken,Hoboken,7030,40.746851,-74.033934,35,Casual,Native American,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Hokes Bluff,Gadsden,Gadsden,35903,33.984547,-85.907668,42,Casual,Native American,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Homeland,Folkston,Folkston,31537,30.855314,-82.027252,28,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Hoschton,Hoschton,Hoschton,30548,34.099031,-83.71817,41,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Atlanta Braves,MLB,Indian Beach,Atlantic Beach,Atlantic Beach,28512,34.69905,-76.74021,0,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Jackson,Jackson,Jackson,38301,35.570424,-88.862742,34,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Jasper,Jasper,Jasper,30143,34.469042,-84.428243,38,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Kennesaw,Kennesaw,Kennesaw,30144,34.03384,-84.597433,21,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Atlanta Braves,MLB,Killen,Killen,Killen,35645,34.907715,-87.50135,18,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Kingston,Kingston,Kingston,12401,41.96973,-74.06678,7,Convertible,Native American,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,LaGrange,Lagrange,Lagrange,30240,33.024347,-85.073906,28,Casual,Native American,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Lake City,Lake City,Lake City,32055,30.270103,-82.62413,9,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Lake Lure,Lake Lure,Lake Lure,28746,35.463527,-82.183853,15,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Lakesite,Soddy Daisy,Soddy Daisy,37379,35.295181,-85.177144,28,Casual,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Liberty,Liberty,Liberty,64068,39.298945,-94.436314,28,Casual,Native American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Atlanta Braves,MLB,Lindale,Lindale,Lindale,75771,32.506185,-95.400598,54,Avid,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Loganville,Loganville,Loganville,30052,33.876889,-83.896781,25,Convertible,Native American,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Fans,Atlanta Braves,MLB,Lower Grand Lagoon,Panama City,Panama City,32408,30.142185,-85.732678,30,Casual,Native American,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Fans,Atlanta Braves,MLB,Ludowici,Ludowici,Ludowici,31316,31.780996,-81.773916,9,Convertible,Native American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
