dCategory,Team,League,City,City Alt.,Neighborhood,Intensity,zipcode,US lat,US lon,Race,Fandom Level,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Las Vegas Raiders,NFL,Chilmark,Chilmark,Chilmark,0,2535,41.34317,-70.74475,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Las Vegas Raiders,NFL,Clarksdale,Clarksdale,Clarksdale,0,38614,34.256003,-90.634809,Black,convertible,121,123,93,77,40,34,95,50,28,80,36,97,25,13,1,13
Fans,Las Vegas Raiders,NFL,Clearlake,Clearlake,Clearlake,0,95422,38.95823,-122.62637,Black,convertible,3,7,0,11,0,4,0,0,1,9,16,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Cleveland Heights,Cleveland,Cleveland,0,44106,41.504751,-81.602799,Black,convertible,176,145,58,53,29,37,34,36,21,62,24,53,51,34,13,7
Fans,Las Vegas Raiders,NFL,Clovis,Clovis,Clovis,46,88101,34.497241,-103.294978,Black,casual,22,26,25,12,12,14,3,0,12,30,26,32,6,0,11,0
Fans,Las Vegas Raiders,NFL,Coal Valley,Coal Valley,Coal Valley,0,61240,41.42865,-90.46096,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Coalinga,Coalinga,Coalinga,0,93210,36.247025,-120.381432,Black,convertible,0,1,0,0,0,0,0,4,3,0,4,5,16,0,0,0
Fans,Las Vegas Raiders,NFL,Cochranville,Cochranville,Cochranville,0,19330,39.916517,-75.925805,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
Fans,Las Vegas Raiders,NFL,Colchester,Colchester,Colchester,0,5439,44.49518,-73.165092,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Colchester,Colchester,Colchester,0,5439,44.49518,-73.165092,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Columbus,Columbus,Columbus,0,43201,39.99083,-82.999947,Black,convertible,69,56,28,8,32,31,38,14,8,5,32,8,8,6,6,5
Fans,Las Vegas Raiders,NFL,Concord,Concord,Concord,46,28025,35.371633,-80.562141,Black,casual,45,23,19,47,22,72,30,46,105,39,26,165,22,39,23,26
Fans,Las Vegas Raiders,NFL,Coquille,Coquille,Coquille,0,97423,43.17705,-124.18761,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fans,Las Vegas Raiders,NFL,Corcoran,Corcoran,Corcoran,100,93212,36.09801,-119.5604,Black,avid,0,2,0,12,2,4,0,7,2,3,8,2,6,0,0,0
Fans,Las Vegas Raiders,NFL,Cutler,Cutler,Cutler,91,93615,36.52577,-119.28792,Black,avid,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Delano,Delano,Delano,44,93215,35.779507,-119.200825,Black,casual,0,1,0,0,3,0,0,0,1,0,1,2,0,0,3,0
Fans,Las Vegas Raiders,NFL,Denair,Denair,Denair,0,95316,37.55026,-120.718131,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Dinuba,Dinuba,Dinuba,0,93618,36.509532,-119.395365,Black,convertible,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Dixon,Dixon,Dixon,0,61021,41.809229,-89.417156,Black,convertible,0,1,0,0,2,5,5,2,0,1,1,0,5,2,0,6
Fans,Las Vegas Raiders,NFL,Dunkirk,Dunkirk,Dunkirk,0,20754,38.7156,-76.67297,Black,convertible,0,0,5,0,0,0,0,0,3,2,0,6,2,5,0,14
Fans,Las Vegas Raiders,NFL,Eagle Pass,Eagle Pass,Eagle Pass,0,78852,28.781057,-100.312766,Black,convertible,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Enterprise,Las Vegas,Las Vegas,42,89105,36.174971,-115.137223,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Evansdale,Evansdale,Evansdale,0,50707,42.46915,-92.28102,Black,convertible,0,5,3,5,0,11,0,2,0,3,16,4,0,0,2,1
Fans,Las Vegas Raiders,NFL,Ewa Beach,Ewa Beach,Ewa Beach,0,96706,21.34455,-158.01395,Black,convertible,0,0,0,0,0,0,5,0,9,13,18,14,24,31,25,38
Fans,Las Vegas Raiders,NFL,Exeter,Exeter,Exeter,36,3833,42.97731,-70.94687,Black,casual,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0
Fans,Las Vegas Raiders,NFL,Farmington,Farmington,Farmington,0,14425,42.958041,-77.308256,Black,convertible,0,0,0,0,5,9,0,0,0,3,0,0,0,2,0,0
Fans,Las Vegas Raiders,NFL,Fillmore,Fillmore,Fillmore,0,14735,42.45079,-78.104285,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Fitchburg,Fitchburg,Fitchburg,0,1420,42.583689,-71.816767,Black,convertible,3,16,3,9,30,0,4,4,4,19,11,20,8,2,32,0
Fans,Las Vegas Raiders,NFL,Florence,Florence,Florence,0,85132,33.03145,-111.38734,Black,convertible,1,0,0,4,1,4,0,0,2,0,0,8,41,2,6,0
Fans,Las Vegas Raiders,NFL,Foothill Farms,Sacramento,Sacramento,39,95842,38.692752,-121.359009,Black,casual,18,43,18,22,7,11,22,8,16,11,43,36,17,10,6,10
Fans,Las Vegas Raiders,NFL,Fords Prairie,Centralia,Centralia,0,98531,46.713822,-123.01046,Black,convertible,9,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0
Fans,Las Vegas Raiders,NFL,Forest,Forest,Forest,0,24551,37.372437,-79.318718,Black,convertible,0,5,6,9,6,2,13,0,0,12,0,16,14,13,1,27
Fans,Las Vegas Raiders,NFL,Foresthill,Foresthill,Foresthill,0,95631,39.024453,-120.862663,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Franklin,Franklin,Franklin,0,37064,35.890746,-86.965691,Black,convertible,18,32,2,16,26,9,2,1,2,9,14,37,27,31,12,29
Fans,Las Vegas Raiders,NFL,Frederick,Frederick,Frederick,0,21701,39.443551,-77.33294,Black,convertible,16,20,18,10,18,13,5,3,8,31,39,55,12,32,34,34
Fans,Las Vegas Raiders,NFL,Fresno,Fresno,Fresno,50,77545,29.53602,-95.47063,Black,avid,25,53,1,5,7,14,2,11,32,64,93,181,60,71,193,152
Fans,Las Vegas Raiders,NFL,Gallup,Gallup,Gallup,57,87301,35.534983,-108.737949,Black,avid,0,0,6,0,0,0,3,0,0,6,6,2,0,5,0,0
Fans,Las Vegas Raiders,NFL,Glasco,Glasco,Glasco,0,12432,42.04615,-73.94862,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Globe,Globe,Globe,0,85501,33.566039,-110.757756,Black,convertible,0,13,0,0,0,0,0,0,0,0,0,3,0,2,0,0
Fans,Las Vegas Raiders,NFL,Goldfield,Goldfield,Goldfield,86,89013,37.70854,-117.23563,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Goshen,Goshen,Goshen,58,10924,41.40204,-74.32432,Black,avid,0,0,0,0,0,0,0,3,0,4,0,0,5,0,8,2
Fans,Las Vegas Raiders,NFL,Grain Valley,Grain Valley,Grain Valley,0,64029,39.01501,-94.19856,Black,convertible,0,0,0,0,0,0,0,3,0,3,0,14,2,3,6,0
Fans,Las Vegas Raiders,NFL,Granite Bay,Granite Bay,Granite Bay,0,95746,38.756614,-121.183436,Black,convertible,0,0,0,0,0,0,0,0,0,3,0,0,3,16,0,9
Fans,Las Vegas Raiders,NFL,Graniteville,Graniteville,Graniteville,0,29829,33.56375,-81.80789,Black,convertible,34,13,8,3,2,0,17,41,0,38,15,37,26,3,2,0
Fans,Las Vegas Raiders,NFL,Grants Pass,Grants Pass,Grants Pass,44,97526,42.535654,-123.338332,Black,casual,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Granville,Granville,Granville,0,12832,43.369373,-73.331692,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Las Vegas Raiders,NFL,Green Valley,Green Valley,Green Valley,0,85614,31.838223,-110.955483,Black,convertible,12,0,1,0,2,3,3,0,3,2,0,2,18,0,2,3
Fans,Las Vegas Raiders,NFL,Greenfield,Greenfield,Greenfield,0,45123,39.349996,-83.38602,Black,convertible,2,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0
Fans,Las Vegas Raiders,NFL,Gridley,Gridley,Gridley,0,95948,39.355492,-121.724685,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Griffin,Griffin,Griffin,0,30223,33.265854,-84.289552,Black,convertible,167,106,81,76,56,68,57,48,22,88,75,113,93,16,10,16
Fans,Las Vegas Raiders,NFL,Gurnee,Gurnee,Gurnee,0,60031,42.375121,-87.939683,Black,convertible,16,8,5,6,13,0,4,1,6,14,12,46,21,4,25,21
Fans,Las Vegas Raiders,NFL,Hanford,Hanford,Hanford,73,93230,36.220468,-119.71776,Black,avid,35,8,7,9,9,9,15,2,1,34,14,31,10,28,13,19
Fans,Las Vegas Raiders,NFL,Hardin,Hardin,Hardin,0,59034,45.52731,-107.6963,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Hatboro,Hatboro,Hatboro,0,19040,40.182406,-75.106265,Black,convertible,0,0,0,0,0,0,0,0,0,11,7,2,3,9,5,11
Fans,Las Vegas Raiders,NFL,Hawthorne,Hawthorne,Hawthorne,0,7506,40.954375,-74.161788,Black,convertible,0,0,0,0,7,0,0,0,0,0,6,4,0,0,15,19
Fans,Las Vegas Raiders,NFL,Hazleton,Hazleton,Hazleton,0,18201,40.947134,-75.957126,Black,convertible,6,2,0,14,2,2,7,1,0,29,4,8,0,6,9,0
Fans,Las Vegas Raiders,NFL,Helena Valley Northeast,Helena,Helena,0,59602,46.707449,-111.957961,Black,convertible,0,2,0,0,0,3,0,0,0,0,2,0,0,1,0,0
Fans,Las Vegas Raiders,NFL,Henderson,Henderson,Henderson,61,42419,37.807173,-87.599052,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Las Vegas Raiders,NFL,Hickman,Hickman,Hickman,0,68372,40.61189,-96.62468,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,High Point,High Point,High Point,3,27260,35.954467,-79.987882,Black,convertible,138,111,64,74,55,68,121,38,55,90,90,129,46,4,4,5
Fans,Las Vegas Raiders,NFL,Hobart,Hobart,Hobart,0,46342,41.53226,-87.25504,Black,convertible,12,40,0,26,5,2,7,21,0,2,36,0,22,8,7,1
Fans,Las Vegas Raiders,NFL,Hobbs,Hobbs,Hobbs,0,88240,32.703708,-103.485112,Black,convertible,36,11,6,4,8,0,3,6,4,5,24,5,38,5,1,0
Fans,Las Vegas Raiders,NFL,Hoffman,Hoffman,Hoffman,0,28347,35.035103,-79.551692,Black,convertible,4,2,5,1,0,1,2,2,2,0,12,2,0,1,0,1
Fans,Las Vegas Raiders,NFL,Hollister,Hollister,Hollister,68,95023,36.828078,-121.3924,Black,avid,4,2,0,0,0,0,0,20,0,0,9,3,4,0,6,2
Fans,Las Vegas Raiders,NFL,Hooverson Heights,Follansbee,Follansbee,0,26037,40.335218,-80.570953,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Hyrum,Hyrum,Hyrum,0,84319,41.6341,-111.85217,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Jackson,Jackson,Jackson,0,38301,35.570424,-88.862742,Black,convertible,160,238,119,63,76,107,82,59,42,96,57,115,61,21,4,3
Fans,Las Vegas Raiders,NFL,Johnstown,Johnstown,Johnstown,0,43031,40.16145,-82.60439,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Junction,Junction,Junction,0,76849,30.49687,-99.776055,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Kearney,Kearney,Kearney,0,68845,40.75141,-99.129054,Black,convertible,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
Fans,Las Vegas Raiders,NFL,Keizer,Salem,Salem,0,97303,44.992731,-123.01672,Black,convertible,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
Fans,Las Vegas Raiders,NFL,Kelseyville,Kelseyville,Kelseyville,0,95451,38.930811,-122.793699,Black,convertible,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0
Fans,Las Vegas Raiders,NFL,Kingsburg,Kingsburg,Kingsburg,0,93631,36.51384,-119.55402,Black,convertible,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Lacey Township,Forked River,Forked River,0,8731,39.876031,-74.230522,Black,convertible,0,0,0,0,0,0,2,0,0,5,0,0,0,0,4,4
Fans,Las Vegas Raiders,NFL,Lake of the Pines,Auburn,Auburn,0,95602,39.014933,-121.07047,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Lakehead-Lakeshore,Lakehead,Lakehead,0,96051,40.910481,-122.410576,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Las Vegas Raiders,NFL,Las Vegas,Las Vegas,Las Vegas,0,89101,36.17372,-115.10647,Black,convertible,107,94,47,93,26,44,35,10,25,19,12,12,5,12,2,7
Fans,Las Vegas Raiders,NFL,Le Mars,Le Mars,Le Mars,0,51031,42.79416,-96.16558,Black,convertible,6,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0
Fans,Las Vegas Raiders,NFL,Lewes,Lewes,Lewes,0,19958,38.77456,-75.13935,Black,convertible,6,5,0,0,3,3,0,0,0,4,4,7,3,6,2,4
Fans,Las Vegas Raiders,NFL,Lincoln,Lincoln,Lincoln,0,68508,40.818272,-96.703937,Black,convertible,9,0,5,3,10,6,0,0,2,0,0,2,0,0,0,0
Fans,Las Vegas Raiders,NFL,Lincoln Village,Columbus,Columbus,75,43228,39.966378,-83.125661,Black,avid,123,64,79,53,38,30,39,31,20,72,127,98,26,17,16,4
Fans,Las Vegas Raiders,NFL,Lincolnton,Lincolnton,Lincolnton,0,28092,35.485145,-81.181799,Black,convertible,20,36,21,25,14,22,10,27,2,37,10,41,14,2,0,1
Fans,Las Vegas Raiders,NFL,Littlerock,Littlerock,Juniper Hills,0,93543,34.52279,-117.98732,Black,convertible,0,0,4,7,0,0,0,0,0,0,2,0,0,0,6,0
Fans,Las Vegas Raiders,NFL,Lodi,Lodi,Lodi,51,7644,40.878349,-74.081335,Black,avid,8,0,0,0,0,6,15,10,1,27,17,23,16,4,34,21
Fans,Las Vegas Raiders,NFL,Longview,Longview,Longview,0,98632,46.181872,-123.057597,Black,convertible,2,0,0,0,4,5,0,0,0,0,2,4,6,4,0,0
Fans,Las Vegas Raiders,NFL,Los Alamos,Los Alamos,Los Alamos,33,87544,35.849514,-106.288482,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4
Fans,Las Vegas Raiders,NFL,Los Banos,Los Banos,Los Banos,90,93635,37.103768,-120.847479,Black,avid,0,0,9,0,2,0,0,12,2,7,7,2,0,0,2,7
Fans,Las Vegas Raiders,NFL,Loveland,Loveland,Loveland,0,80537,40.364469,-105.179966,Black,convertible,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2
Fans,Las Vegas Raiders,NFL,Madera,Madera,Madera,53,93637,36.928286,-120.182423,Black,avid,19,10,8,0,0,1,0,0,0,0,25,11,16,12,2,0
Fans,Las Vegas Raiders,NFL,Madera Acres,Madera,Madera,0,93638,37.023383,-119.977376,Black,convertible,4,13,5,0,8,50,0,0,0,0,5,5,2,0,2,0
Fans,Las Vegas Raiders,NFL,Magee,Magee,Magee,0,39111,31.87377,-89.73369,Black,convertible,40,20,18,3,10,13,0,10,2,6,16,12,0,3,1,1
Fans,Las Vegas Raiders,NFL,Manteca,Manteca,Manteca,53,95336,37.807297,-121.177601,Black,avid,0,0,1,4,0,0,9,3,0,2,0,3,17,1,9,25
Fans,Las Vegas Raiders,NFL,Massanutten,Mc Gaheysville,Mc Gaheysville,0,22840,38.400968,-78.734456,Black,convertible,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0
Fans,Las Vegas Raiders,NFL,Merced,Merced,Merced,46,95340,37.345785,-120.42415,Black,casual,14,12,0,0,6,1,0,1,11,8,11,1,0,2,2,19
Fans,Las Vegas Raiders,NFL,Mesquite,Mesquite,Mesquite,33,89027,36.813688,-114.120202,Black,casual,0,0,0,0,0,2,0,2,0,0,0,1,1,2,0,0
Fans,Las Vegas Raiders,NFL,Mexico,Mexico,Mexico,0,65265,39.201449,-91.838271,Black,convertible,5,6,0,1,8,14,10,0,0,0,1,10,4,0,0,0
Fans,Las Vegas Raiders,NFL,Miami Springs,Miami,Miami,0,33166,25.840653,-80.32644,Black,convertible,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0
Fans,Las Vegas Raiders,NFL,Middlesex,Middlesex,Middlesex,0,8846,40.575202,-74.499398,Black,convertible,0,3,0,0,0,0,6,0,12,0,0,8,11,0,14,8
Fans,Las Vegas Raiders,NFL,Mililani,Mililani,Mililani,22,96789,21.45,-158.001111,Black,casual,0,0,0,3,1,5,0,0,5,2,19,13,10,7,16,17
Fans,Las Vegas Raiders,NFL,Mira Monte,Ojai,Ojai,0,93023,34.5302,-119.310134,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
Fans,Las Vegas Raiders,NFL,Modesto,Modesto,Modesto,53,95350,37.669463,-121.016796,Black,avid,18,29,12,2,2,0,22,12,14,6,21,11,4,2,0,0
Fans,Las Vegas Raiders,NFL,Monroe,Monroe,Monroe,0,10950,41.33065,-74.18681,Black,convertible,2,3,0,0,0,0,9,1,0,0,13,11,14,12,25,11
Fans,Las Vegas Raiders,NFL,Moss Landing,Moss Landing,Moss Landing,45,95039,36.797555,-121.76066,Black,casual,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Mossyrock,Mossyrock,Mossyrock,0,98564,46.50281,-122.468293,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Muskego,Muskego,Muskego,0,53150,42.88799,-88.132708,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Fans,Las Vegas Raiders,NFL,Myers Corner,Poughkeepsie,Poughkeepsie,0,12603,41.690707,-73.862074,Black,convertible,13,21,8,5,8,8,29,13,59,11,15,43,50,35,56,23
Fans,Las Vegas Raiders,NFL,New Caney,New Caney,New Caney,0,77357,30.15522,-95.21132,Black,convertible,0,0,0,0,4,0,8,10,6,1,3,16,2,0,5,22
Fans,Las Vegas Raiders,NFL,New Kingman-Butler,Kingman,Kingman,0,86409,35.247742,-114.040249,Black,convertible,0,0,0,0,0,0,0,0,5,0,0,0,4,0,14,0
Fans,Las Vegas Raiders,NFL,Norco,Norco,Norco,0,92860,33.925519,-117.551958,Black,convertible,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,4
Fans,Las Vegas Raiders,NFL,North Auburn,Auburn,Auburn,0,95602,39.014933,-121.07047,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,North Las Vegas,North Las Vegas,North Las Vegas,39,89030,36.211456,-115.124148,Black,casual,122,67,81,28,39,13,44,29,32,52,28,29,33,2,17,12
Fans,Las Vegas Raiders,NFL,Oakley,Oakley,Oakley,31,94561,37.996516,-121.68972,Black,casual,0,10,3,37,5,2,0,0,0,10,5,48,24,20,44,27
Fans,Las Vegas Raiders,NFL,Offutt Air Force Base,Offutt A F B,Offutt A F B,0,68113,41.119478,-95.910732,Black,convertible,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Oroville East,Oroville,Oroville,0,95966,39.463113,-121.417372,Black,convertible,4,9,0,4,1,0,0,0,2,3,2,0,1,0,1,5
Fans,Las Vegas Raiders,NFL,Ottawa,Ottawa,Ottawa,0,45875,41.019657,-84.111533,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Fans,Las Vegas Raiders,NFL,Palmyra,Palmyra,Palmyra,0,17078,40.30898,-76.5933,Black,convertible,0,0,0,0,0,4,0,0,0,0,4,0,0,0,2,0
Fans,Las Vegas Raiders,NFL,Paradise,Placerville,Placerville,62,95667,38.730224,-120.797149,Black,avid,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0
Fans,Las Vegas Raiders,NFL,Parlier,Parlier,Parlier,0,93648,36.61162,-119.52707,Black,convertible,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Patterson,Patterson,Patterson,54,12563,41.485285,-73.595066,Black,avid,0,0,0,0,0,5,2,0,0,7,0,0,2,6,6,2
Fans,Las Vegas Raiders,NFL,Pelham Manor,Pelham,Pelham,0,10803,40.904538,-73.806277,Black,convertible,0,0,4,0,0,0,0,0,0,0,7,0,11,2,20,5
Fans,Las Vegas Raiders,NFL,Pine Ridge,Beverly Hills,Beverly Hills,0,34465,28.929491,-82.489203,Black,convertible,22,0,10,0,0,0,0,0,9,7,0,0,0,0,0,1
Fans,Las Vegas Raiders,NFL,Pooler,Pooler,Pooler,0,31322,32.11548,-81.24706,Black,convertible,34,6,6,10,17,13,12,5,9,55,72,151,47,61,67,22
Fans,Las Vegas Raiders,NFL,Porterville,Porterville,Porterville,97,93257,35.973777,-118.703592,Black,avid,5,0,10,0,0,0,0,3,0,0,0,17,1,0,0,0
Fans,Las Vegas Raiders,NFL,Queensbury,Queensbury,Queensbury,0,12804,43.340954,-73.685911,Black,convertible,0,0,0,0,0,0,2,0,0,1,0,0,4,0,5,1
Fans,Las Vegas Raiders,NFL,Rainier,Rainier,Rainier,0,98576,46.873509,-122.661394,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Rancho Santa Fe,Rancho Santa Fe,Rancho Santa Fe,0,92067,33.005026,-117.21569,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Reedley,Reedley,Reedley,67,93654,36.669807,-119.398857,Black,avid,0,5,0,10,0,0,0,0,0,0,0,0,3,4,0,0
Fans,Las Vegas Raiders,NFL,Rocky Ford,Rocky Ford,Rocky Ford,0,81067,37.995867,-103.708332,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Ronda,Ronda,Ronda,0,28670,36.20083,-80.929782,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Roseburg North,Roseburg,Roseburg,0,97470,43.2165,-123.34174,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fans,Las Vegas Raiders,NFL,Roseville,Roseville,Roseville,36,43777,39.821869,-82.039389,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Rowland Heights,Rowland Heights,Rowland Heights,0,91748,33.9781,-117.88749,Black,convertible,0,2,0,0,0,0,2,0,5,0,0,5,0,0,6,3
Fans,Las Vegas Raiders,NFL,Roxbury Township,Landing,Landing,0,7850,40.905099,-74.665162,Black,convertible,15,5,0,0,0,0,0,0,0,0,2,6,9,0,0,0
Fans,Las Vegas Raiders,NFL,Rutherford,Rutherford,Rutherford,0,7070,40.827449,-74.109786,Black,convertible,0,0,2,0,0,0,8,4,2,0,3,0,17,0,1,11
Fans,Las Vegas Raiders,NFL,Saint Andrews,Columbia,Columbia,0,29210,34.046162,-81.10658,Black,convertible,148,121,91,92,131,162,191,76,115,231,208,174,75,22,26,20
Fans,Las Vegas Raiders,NFL,Saint Marys,Saint Marys,Saint Marys,0,45885,40.584975,-84.376744,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Saint Michael,Saint Michael,Saint Michael,0,55376,45.20996,-93.66496,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,30,5,8,0
Fans,Las Vegas Raiders,NFL,Salamanca,Salamanca,Salamanca,0,14779,42.15784,-78.71503,Black,convertible,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0
Fans,Las Vegas Raiders,NFL,San Leandro,San Leandro,San Leandro,60,94577,37.715629,-122.158621,Black,avid,6,21,21,2,35,4,5,13,10,13,16,70,42,51,57,85
Fans,Las Vegas Raiders,NFL,San Lorenzo,San Lorenzo,San Lorenzo,0,94580,37.68123,-122.133825,Black,convertible,12,2,3,7,0,0,0,0,0,2,18,0,6,6,19,2
Fans,Las Vegas Raiders,NFL,Selma,Selma,Selma,88,27576,35.563572,-78.244459,Black,avid,28,27,44,25,14,12,21,35,13,31,14,11,11,6,21,0
Fans,Las Vegas Raiders,NFL,Shelton,Shelton,Shelton,0,6484,41.314347,-73.137143,Black,convertible,0,10,0,0,0,0,0,0,8,12,0,16,15,18,22,8
Fans,Las Vegas Raiders,NFL,Sherrelwood,Denver,Denver,0,80221,39.837764,-105.00137,Black,convertible,4,0,0,1,3,0,0,0,0,4,0,2,6,0,9,0
Fans,Las Vegas Raiders,NFL,Sissonville,Charleston,Charleston,0,25320,38.542798,-81.633378,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,Sonora,Sonora,Sonora,0,95370,37.96091,-120.343863,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Fans,Las Vegas Raiders,NFL,South El Monte,South El Monte,South El Monte,0,91733,34.05195,-118.04673,Black,convertible,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0
Fans,Las Vegas Raiders,NFL,South Valley,Albuquerque,Albuquerque,40,87105,35.028423,-106.664581,Black,casual,2,2,2,2,0,0,1,0,0,0,9,0,0,0,2,0
Fans,Las Vegas Raiders,NFL,Sparks,Sparks,Sparks,45,89431,39.540398,-119.749111,Black,casual,6,6,0,5,0,1,4,18,0,13,14,6,7,0,2,4
Fans,Las Vegas Raiders,NFL,Springdale,Springdale,Springdale,17,15144,40.5409,-79.78394,Black,casual,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
