dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity Score,Race,Fandom Level,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Arizona Coyotes,NHL,Rio Rico,Rio Rico,Rio Rico,85648,31.508436,-111.075695,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Rio Verde,Rio Verde,Rio Verde,85263,33.72622,-111.67637,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Sacaton,Sacaton,Sacaton,85147,33.07672,-111.7393,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Sahuarita,Sahuarita,Sahuarita,85629,31.932883,-110.895188,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Saint Michael,Saint Michael,Saint Michael,55376,45.20996,-93.66496,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Salem,Salem,Salem,97301,44.94878,-123.003655,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,San Tan Valley,Queen Creek,Queen Creek,85140,33.32865,-111.583739,61,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Sand Springs,Sand Springs,Sand Springs,74063,36.118535,-96.186776,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Sandia Park,Sandia Park,Sandia Park,87047,35.152995,-106.311441,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Sartell,Sartell,Sartell,56377,45.62163,-94.20694,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Scottsdale,Scottsdale,Scottsdale,85250,33.534451,-111.887354,100,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Seaford,Seaford,Seaford,19973,38.64123,-75.61104,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Seymour,Seymour,Seymour,47274,38.944827,-86.010789,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Sharon Hill,Sharon Hill,Sharon Hill,19079,39.901112,-75.267628,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Shoreview,Saint Paul,Saint Paul,55126,45.073561,-93.138022,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Sierra Vista,Sierra Vista,Sierra Vista,85635,31.571011,-110.170235,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,South Lyon,South Lyon,South Lyon,48178,42.474564,-83.612188,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,South Salt Lake,Salt Lake City,Salt Lake City,84115,40.714496,-111.893118,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Southington,Southington,Southington,6489,41.604786,-72.871945,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Southlake,Southlake,Southlake,76092,32.948474,-97.152368,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Springfield Township,Glenside,Glenside,19038,40.101109,-75.17802,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Stanley,Stanley,Stanley,28164,35.35903,-81.09702,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Steger,Steger,Steger,60475,41.47003,-87.63643,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Stockton,Stockton,Stockton,95202,37.958573,-121.289206,0,Native American,convertible,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Stoneham,Stoneham,Stoneham,2180,42.474595,-71.098146,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Stow,Stow,Stow,44224,41.172402,-81.450184,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Sun City,Sun City,Sun City,85351,33.606131,-112.284114,44,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Sun City West,Sun City West,Sun City West,85375,33.685809,-112.366168,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Sun Lakes,Chandler,Chandler,85248,33.250947,-111.859308,48,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Surprise,Surprise,Surprise,85374,33.640996,-112.37833,61,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Tempe,Tempe,Tempe,85281,33.432844,-111.927219,82,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Terrell,Terrell,Terrell,75160,32.758408,-96.301323,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Tewksbury,Tewksbury,Tewksbury,1876,42.61065,-71.23422,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Texas charter Township,Kalamazoo,Kalamazoo,49009,42.303748,-85.697876,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Tolleson,Tolleson,Tolleson,85353,33.45004,-112.25932,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Township of Washington,Township Of Washington,Township Of Washington,7676,40.972822,-74.056068,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Troy,Troy,Troy,48083,42.555985,-83.119206,0,Native American,convertible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Troy,Troy,Troy,48083,42.555985,-83.119206,0,Native American,convertible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Tucson,Tucson,Tucson,85701,32.217975,-110.970869,20,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Vail,Vail,Vail,85641,32.002669,-110.705269,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Valencia West,Tucson,Tucson,85757,32.140339,-111.075481,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Vernon Township,Vernon Hills,Vernon Hills,60061,42.231183,-87.962973,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Victoria,Victoria,Victoria,77901,28.804947,-96.984711,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Villanova,Villanova,Villanova,19085,40.027909,-75.369458,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Wailea-Makena,Kihei,Kihei,96753,20.76591,-156.44923,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Walkertown,Walkertown,Walkertown,27051,36.191405,-80.16357,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Washington,Washington,Washington,20001,38.911936,-77.016719,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Weirton,Weirton,Weirton,26062,40.41896,-80.58952,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,West Babylon,West Babylon,West Babylon,11704,40.709098,-73.356164,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Western Springs,Western Springs,Western Springs,60558,41.80975,-87.90062,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Westlake,Westlake,Westlake,44145,41.445145,-81.921811,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Whitehall,Whitehall,Whitehall,18052,40.656746,-75.504128,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Wilbraham,Wilbraham,Wilbraham,1095,42.13408,-72.4345,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Wildwood,Wildwood,Wildwood,34785,28.844473,-82.078342,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Wilmington,Wilmington,Wilmington,28401,34.271985,-77.963628,0,Native American,convertible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Winslow,Winslow,Winslow,86047,35.02419,-110.69736,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Wrentham,Wrentham,Wrentham,2093,42.054311,-71.371169,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Arizona Coyotes,NHL,Wye,Dodson,Dodson,59524,48.394962,-108.246539,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Alamance,Alamance,Alamance,27201,36.031836,-79.485643,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Annapolis,Annapolis,Annapolis,21401,38.98775,-76.5528,20,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Arlington,Arlington,Arlington,76001,32.635563,-97.148829,21,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Arnold,Arnold,Arnold,21012,39.04362,-76.49784,22,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Ashburn,Ashburn,Ashburn,20147,39.037339,-77.480542,18,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Ashland,Ashland,Ashland,41101,38.473824,-82.647933,12,Native American,casual,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Washington Capitals,NHL,Aspen Hill,Silver Spring,Silver Spring,20906,39.083978,-77.061278,16,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Barnesville,Barnesville,Barnesville,20838,39.22066,-77.37749,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Bel Air,Bel Air,Bel Air,21014,39.547557,-76.321984,9,Native American,casual,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Bel Air South,Bel Air,Bel Air,21015,39.551757,-76.298713,22,Native American,casual,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Berryville,Berryville,Berryville,22611,39.135711,-77.991926,25,Native American,casual,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Washington Capitals,NHL,Bethesda,Bethesda,Bethesda,20814,39.00452,-77.1046,21,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Brambleton,Ashburn,Ashburn,20148,39.014196,-77.528452,10,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Brandywine,Brandywine,Brandywine,20613,38.658807,-76.824293,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Bristow,Bristow,Bristow,20136,38.734255,-77.547383,18,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Bucksport,Bucksport,Bucksport,4416,44.600448,-68.773241,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Fans,Washington Capitals,NHL,Bunker Hill,Bunker Hill,Bunker Hill,25413,39.33343,-78.05444,7,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,California,California,California,20619,38.3004,-76.50745,56,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Campbelltown,Campbelltown,Campbelltown,17010,40.277992,-76.582841,27,Native American,casual,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Cape Saint Claire,Annapolis,Annapolis,21409,39.018435,-76.442533,19,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Capon Bridge,Capon Bridge,Capon Bridge,26711,39.29816,-78.43612,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Catharpin,Catharpin,Catharpin,20143,38.85428,-77.57194,18,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Cecil-Bishop,Cecil,Cecil,15321,40.323357,-80.187945,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Cedar Grove,Cedar Grove,Cedar Grove,7009,40.857049,-74.227109,0,Native American,convertible,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
Fans,Washington Capitals,NHL,Cedar Springs,Cedar Springs,Cedar Springs,49319,43.175953,-85.514105,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Centreville,Centreville,Centreville,20120,38.84479,-77.46701,19,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Charlotte Hall,Charlotte Hall,Charlotte Hall,20622,38.48096,-76.77802,56,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Chesapeake Beach,Chesapeake Beach,Chesapeake Beach,20732,38.68623,-76.53468,42,Native American,avid,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Chesapeake Ranch Estates-Drum Point,Lusby,Lusby,20657,38.36193,-76.4372,33,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Chester,Chester,Chester,23831,37.320744,-77.454311,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Chester,Chester,Chester,23831,37.320744,-77.454311,78,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Chester Gap,Chester Gap,Chester Gap,22623,38.853733,-78.141239,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Washington Capitals,NHL,Chevy Chase,Chevy Chase,Chevy Chase,20815,38.983759,-77.079449,26,Native American,casual,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Church Hill,Church Hill,Church Hill,21623,39.1305,-75.961404,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Claypool Hill,Cedar Bluff,Cedar Bluff,24609,37.009747,-81.808041,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Colmar Manor,Brentwood,Brentwood,20722,38.94317,-76.95664,12,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Washington Capitals,NHL,Columbiana,Columbiana,Columbiana,44408,40.88839,-80.69396,0,Native American,convertible,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Conestoga,Conestoga,Conestoga,17516,39.94066,-76.34635,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Crofton,Crofton,Crofton,21114,39.00891,-76.68438,31,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
Fans,Washington Capitals,NHL,Crownsville,Crownsville,Crownsville,21032,39.01811,-76.588272,56,Native American,avid,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0
Fans,Washington Capitals,NHL,Daleville,Daleville,Daleville,36322,31.272415,-85.705129,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Dallastown,Dallastown,Dallastown,17313,39.912423,-76.65353,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Damascus,Damascus,Damascus,20872,39.285477,-77.215203,29,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Davidsonville,Davidsonville,Davidsonville,21035,38.92289,-76.6283,32,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Deale,Deale,Deale,20751,38.79301,-76.5428,65,Native American,avid,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Denton,Denton,Denton,21629,38.859523,-75.835702,38,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Dundalk,Dundalk,Dundalk,21222,39.2666,-76.49647,17,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Dunkirk,Dunkirk,Dunkirk,20754,38.7156,-76.67297,23,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Washington Capitals,NHL,Dunn Loring,Dunn Loring,Dunn Loring,22027,38.895078,-77.221453,52,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Easton,Easton,Easton,21601,38.800714,-76.051486,26,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Edgewater,Edgewater,Edgewater,21037,38.95706,-76.54996,94,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Elkridge,Elkridge,Elkridge,21075,39.205756,-76.753093,12,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Emmitsburg,Emmitsburg,Emmitsburg,21727,39.675397,-77.336732,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Fairfax Station,Fairfax Station,Fairfax Station,22039,38.759329,-77.311588,25,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Falls Church,Falls Church,Falls Church,22041,38.847972,-77.141481,19,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Washington Capitals,NHL,Fallston,Fallston,Fallston,21047,39.531206,-76.439035,18,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Falmouth,Falmouth,Falmouth,2540,41.57419,-70.628285,27,Native American,casual,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0
Fans,Washington Capitals,NHL,Fawn Grove,Fawn Grove,Fawn Grove,17321,39.72788,-76.45191,8,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0
Fans,Washington Capitals,NHL,Ferndale,Ferndale,Ferndale,98248,48.861113,-122.608561,13,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Washington Capitals,NHL,Finksburg,Finksburg,Finksburg,21048,39.499102,-76.910108,28,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Fans,Washington Capitals,NHL,Flint Hill,Flint Hill,Flint Hill,22627,38.787434,-78.083739,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Washington Capitals,NHL,Franconia,Alexandria,Alexandria,22310,38.784071,-77.122817,23,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Front Royal,Front Royal,Front Royal,22630,38.928308,-78.174537,17,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Gainesville,Gainesville,Gainesville,32601,29.648993,-82.324515,17,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Glen Rock,Glen Rock,Glen Rock,17327,39.79316,-76.73025,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Fans,Washington Capitals,NHL,Glenn Dale,Glenn Dale,Glenn Dale,20769,38.98346,-76.811392,12,Native American,casual,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Glenville,Greenville,Greenville,12083,42.424859,-74.026509,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Gloucester Courthouse,Gloucester,Gloucester,23061,37.41259,-76.546416,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Glyndon,Glyndon,Glyndon,21071,39.47649,-76.81581,19,Native American,casual,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Golden Beach,Mechanicsville,Mechanicsville,20659,38.4429,-76.74385,46,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Goochland,Goochland,Goochland,23063,37.725416,-77.995,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Grand Rapids,Grand Rapids,Grand Rapids,49503,42.956176,-85.660693,9,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Grasonville,Grasonville,Grasonville,21638,38.95598,-76.19635,23,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Fans,Washington Capitals,NHL,Great Mills,Great Mills,Great Mills,20634,38.23679,-76.49718,16,Native American,casual,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Greensboro,Greensboro,Greensboro,27401,36.069144,-79.765156,0,Native American,convertible,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Groveton,Alexandria,Alexandria,22306,38.756803,-77.09147,13,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Halfway,Williamsport,Williamsport,21795,39.589123,-77.826258,34,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Fans,Washington Capitals,NHL,Hampstead,Hampstead,Hampstead,21074,39.614552,-76.864427,27,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Hanover,Hanover,Hanover,21076,39.192885,-76.724137,15,Native American,casual,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Fans,Washington Capitals,NHL,Harwood,Harwood,Harwood,20776,38.86539,-76.61996,21,Native American,casual,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Washington Capitals,NHL,Herndon,Herndon,Herndon,20170,38.983887,-77.367457,21,Native American,casual,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Washington Capitals,NHL,Hershey,Hershey,Hershey,17033,40.269748,-76.636357,21,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Highspire,Highspire,Highspire,17034,40.21092,-76.79108,0,Native American,convertible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Hillsmere Shores,Annapolis,Annapolis,21403,38.942123,-76.489628,28,Native American,casual,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Washington Capitals,NHL,Hinton,Hinton,Hinton,25951,37.645544,-80.864634,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Hollidaysburg,Hollidaysburg,Hollidaysburg,16648,40.432059,-78.364965,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Washington Capitals,NHL,Hollywood,Hollywood,Hollywood,20636,38.342437,-76.569163,30,Native American,casual,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Washington Capitals,NHL,Hughesville,Hughesville,Hughesville,20637,38.520572,-76.781313,100,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Hummelstown,Hummelstown,Hummelstown,17036,40.26537,-76.7083,23,Native American,casual,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
Fans,Washington Capitals,NHL,Huntingtown,Huntingtown,Huntingtown,20639,38.61166,-76.61865,56,Native American,avid,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Hurlock,Hurlock,Hurlock,21643,38.643824,-75.863003,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Indian Head,Indian Head,Indian Head,20640,38.60512,-77.17554,17,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Washington Capitals,NHL,Jefferson,Jefferson,Jefferson,21755,39.353688,-77.567142,0,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
