dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity,Fandom Level,Race,helper,match,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Pittsburgh Pirates,MLB,Tipton,Tipton,Tipton,49287,42.02172,-84.064971,0,Convertible,White,0.64,49287,4,15,3,23,6,41,48,47,10,27,35,26,80,37,50,62
Fans,Pittsburgh Pirates,MLB,Titusville,Titusville,Titusville,32780,28.548877,-80.853421,43,Casual,White,0.64,32780,280,243,418,357,324,393,123,435,310,294,703,828,1233,609,557,540
Fans,Pittsburgh Pirates,MLB,Trafford,Trafford,Trafford,15085,40.38562,-79.75893,61,Avid,White,0.64,15085,29,77,43,204,24,51,33,77,106,80,111,202,371,189,112,198
Fans,Pittsburgh Pirates,MLB,Transfer,Three Oaks,Three Oaks,49128,41.827553,-86.600498,0,Convertible,White,0.64,49128,52,31,28,31,35,33,18,30,32,27,86,91,93,76,78,80
Fans,Pittsburgh Pirates,MLB,Treasure Lake,Three Oaks,Three Oaks,49128,41.827553,-86.600498,55,Avid,White,0.64,49128,52,31,28,31,35,33,18,30,32,27,86,91,93,76,78,80
Fans,Pittsburgh Pirates,MLB,Uniontown,Uniontown,Uniontown,15401,39.944884,-79.770063,49,Casual,White,0.64,15401,559,649,304,474,312,319,103,189,460,326,370,829,1041,667,518,336
Fans,Pittsburgh Pirates,MLB,Utica,Utica,Utica,61373,41.411759,-89.008197,0,Convertible,White,0.64,61373,4,3,8,12,13,9,8,9,24,12,35,61,52,75,60,84
Fans,Pittsburgh Pirates,MLB,Valley Grove,La Puente,La Puente,91744,34.031415,-117.93647,25,Convertible,White,0.64,91744,84,61,61,78,89,92,49,125,92,192,230,352,452,392,311,386
Fans,Pittsburgh Pirates,MLB,Vienna Center,Victorville,Victorville,92392,34.480247,-117.408186,0,Convertible,White,0.64,92392,125,113,108,115,171,300,108,175,189,176,349,544,679,480,413,597
Fans,Pittsburgh Pirates,MLB,Vinco,Vintondale,Vintondale,15961,40.437721,-78.924998,90,Avid,White,0.64,15961,18,18,6,13,10,13,11,9,25,3,22,29,23,19,9,14
Fans,Pittsburgh Pirates,MLB,Vintondale,Victorville,Victorville,92392,34.480247,-117.408186,0,Convertible,White,0.64,92392,125,113,108,115,171,300,108,175,189,176,349,544,679,480,413,597
Fans,Pittsburgh Pirates,MLB,Warren,Warren,Warren,1083,42.204027,-72.199439,42,Casual,White,0.64,1083,66,47,0,28,49,18,28,0,41,0,40,0,96,65,0,45
Fans,Pittsburgh Pirates,MLB,Warren South,Wailuku,Wailuku,96793,20.901536,-156.566493,37,Casual,White,0.64,96793,84,96,81,93,49,18,12,49,56,45,99,96,198,173,184,202
Fans,Pittsburgh Pirates,MLB,Wellsburg,Watonga,Watonga,73772,35.84477,-98.41313,45,Casual,White,0.64,73772,2,20,17,3,29,31,21,45,9,40,74,77,67,65,65,37
Fans,Pittsburgh Pirates,MLB,West Hills,Los Angeles,Athens,90044,33.938108,-118.285706,61,Avid,White,0.64,90044,134,109,48,97,122,72,51,190,54,131,316,215,345,320,196,100
Fans,Pittsburgh Pirates,MLB,West Liberty,West Liberty,West Liberty,43357,40.278247,-83.713148,41,Casual,White,0.64,43357,12,71,48,40,35,17,15,42,51,37,46,116,166,99,108,92
Fans,Pittsburgh Pirates,MLB,West Mayfield,Los Angeles,Athens,90044,33.938108,-118.285706,62,Avid,White,0.64,90044,134,109,48,97,122,72,51,190,54,131,316,215,345,320,196,100
Fans,Pittsburgh Pirates,MLB,West Mifflin,West Mifflin,West Mifflin,15122,40.362505,-79.898389,54,Avid,White,0.64,15122,163,135,316,119,155,216,95,164,143,159,474,384,693,574,296,268
Fans,Pittsburgh Pirates,MLB,White Oak,Mc Keesport,Mc Keesport,15131,40.338789,-79.796072,61,Avid,White,0.64,15131,159,58,87,100,76,117,54,145,70,169,189,164,384,336,96,171
Fans,Pittsburgh Pirates,MLB,Whitehall,Whitehall,Whitehall,18052,40.656746,-75.504128,56,Avid,White,0.64,18052,146,166,209,120,241,255,125,301,227,302,507,343,986,511,559,483
Fans,Pittsburgh Pirates,MLB,Wickerham Manor-Fisher,West Alexander,West Alexander,15376,40.100818,-80.509604,47,Casual,White,0.64,15376,6,4,6,8,3,8,8,13,8,11,22,52,47,47,38,22
Fans,Pittsburgh Pirates,MLB,Wilkins Township,Los Angeles,Athens,90044,33.938108,-118.285706,41,Casual,White,0.64,90044,134,109,48,97,122,72,51,190,54,131,316,215,345,320,196,100
Fans,Pittsburgh Pirates,MLB,Worthington,Columbus,Columbus,43085,40.100924,-83.013402,73,Avid,White,0.64,43085,108,63,106,82,79,120,51,141,83,176,305,360,740,701,542,650
Fans,Pittsburgh Pirates,MLB,Yorkville,Yorkville,Yorkville,60560,41.601679,-88.437533,0,Convertible,White,0.64,60560,38,31,196,54,86,27,23,72,97,56,287,482,595,1172,308,534
Fans,Pittsburgh Pirates,MLB,Youngwood,Youngwood,Youngwood,15697,40.24035,-79.57671,58,Avid,White,0.64,15697,28,12,16,45,91,31,24,28,34,54,33,122,142,102,31,51
Fans,Pittsburgh Pirates,MLB,Zelienople,Zelienople,Zelienople,16063,40.7609,-80.10939,43,Casual,White,0.64,16063,48,1,144,39,35,214,91,66,36,105,109,271,264,194,232,261
Fans,San Francisco Giants,MLB,Alta Sierra,Algona,Algona,50511,43.109313,-94.166994,40,Casual,White,0.54,50511,48,56,140,64,48,38,22,72,105,111,185,173,255,165,100,42
Fans,San Francisco Giants,MLB,Anderson,Anderson,Anderson,29621,34.506502,-82.605626,0,Convertible,White,0.54,29621,293,131,264,316,263,263,105,342,217,273,552,686,859,779,564,676
Fans,San Francisco Giants,MLB,Angels Camp,Angels Camp,Angels Camp,95222,38.052816,-120.618608,0,Convertible,White,0.54,95222,83,44,2,36,72,64,48,11,42,0,181,97,120,92,73,76
Fans,San Francisco Giants,MLB,Antioch,Antioch,Antioch,60002,42.451419,-88.075733,29,Casual,White,0.54,60002,226,115,161,91,116,131,56,56,113,99,192,248,525,569,377,690
Fans,San Francisco Giants,MLB,Arden-Arcade,Sacramento,Sacramento,95864,38.586554,-121.379467,34,Casual,White,0.54,95864,149,60,51,70,37,68,31,102,53,119,215,267,341,459,343,694
Fans,San Francisco Giants,MLB,Bee Ridge,Sarasota,Sarasota,34233,27.280031,-82.476631,0,Convertible,White,0.54,34233,95,139,203,109,96,227,95,115,205,191,271,433,608,515,280,302
Fans,San Francisco Giants,MLB,Bella Vista,Bella Vista,Bella Vista,72714,36.467299,-94.220903,27,Casual,White,0.54,72714,44,46,16,89,48,75,51,66,122,137,193,380,403,252,268,366
Fans,San Francisco Giants,MLB,Belvedere Tiburon,Belvedere Tiburon,Belvedere Tiburon,94920,37.872704,-122.464417,21,Convertible,White,0.54,94920,31,23,19,9,73,0,11,47,14,35,69,54,120,244,149,246
Fans,San Francisco Giants,MLB,Big Sur,Bennett,Bennett,80102,39.869384,-104.458336,100,Avid,White,0.54,80102,8,33,3,31,42,28,28,19,12,5,52,131,100,105,122,180
Fans,San Francisco Giants,MLB,Biggs,Bennett,Bennett,80102,39.869384,-104.458336,0,Convertible,White,0.54,80102,8,33,3,31,42,28,28,19,12,5,52,131,100,105,122,180
Fans,San Francisco Giants,MLB,Bodega Bay,Bennett,Bennett,80102,39.869384,-104.458336,0,Convertible,White,0.54,80102,8,33,3,31,42,28,28,19,12,5,52,131,100,105,122,180
Fans,San Francisco Giants,MLB,Bonadelle Ranchos-Madera Ranchos,Madera,Madera,93636,36.857756,-119.852537,34,Casual,White,0.54,93636,30,16,6,10,18,13,16,27,43,30,86,132,215,262,192,267
Fans,San Francisco Giants,MLB,Boulder Creek,Boulder Creek,Boulder Creek,95006,37.176595,-122.130887,0,Convertible,White,0.54,95006,46,15,19,27,8,30,23,46,27,0,81,113,213,223,140,245
Fans,San Francisco Giants,MLB,Boyes Hot Springs,Bennett,Bennett,80102,39.869384,-104.458336,33,Casual,White,0.54,80102,8,33,3,31,42,28,28,19,12,5,52,131,100,105,122,180
Fans,San Francisco Giants,MLB,Braselton,Bennett,Bennett,80102,39.869384,-104.458336,0,Convertible,White,0.54,80102,8,33,3,31,42,28,28,19,12,5,52,131,100,105,122,180
Fans,San Francisco Giants,MLB,Brisbane,Bennett,Bennett,80102,39.869384,-104.458336,36,Casual,White,0.54,80102,8,33,3,31,42,28,28,19,12,5,52,131,100,105,122,180
Fans,San Francisco Giants,MLB,Buckner,Bennett,Bennett,80102,39.869384,-104.458336,0,Convertible,White,0.54,80102,8,33,3,31,42,28,28,19,12,5,52,131,100,105,122,180
Fans,San Francisco Giants,MLB,Camino,Bennett,Bennett,80102,39.869384,-104.458336,42,Casual,White,0.54,80102,8,33,3,31,42,28,28,19,12,5,52,131,100,105,122,180
Fans,San Francisco Giants,MLB,Campbell,Campbell,Campbell,95008,37.278563,-121.955101,29,Casual,White,0.54,95008,174,206,157,195,113,87,41,95,125,28,262,308,649,614,348,746
Fans,San Francisco Giants,MLB,Canadian Lakes,Bennett,Bennett,80102,39.869384,-104.458336,0,Convertible,White,0.54,80102,8,33,3,31,42,28,28,19,12,5,52,131,100,105,122,180
Fans,San Francisco Giants,MLB,Capitola,Canyon,Canyon,79015,35.004998,-101.91008,30,Casual,White,0.54,79015,281,181,99,117,85,117,46,129,65,93,227,286,476,385,357,444
Fans,San Francisco Giants,MLB,Carmel Valley,Carmel Valley,Carmel Valley,93924,36.446043,-121.666999,31,Casual,White,0.54,93924,29,43,14,25,64,17,19,16,8,5,17,93,51,139,36,206
Fans,San Francisco Giants,MLB,Carmichael,Canyon,Canyon,79015,35.004998,-101.91008,36,Casual,White,0.54,79015,281,181,99,117,85,117,46,129,65,93,227,286,476,385,357,444
Fans,San Francisco Giants,MLB,Castro Valley,Castro Valley,Castro Valley,94546,37.731229,-122.066373,23,Convertible,White,0.54,94546,248,44,148,86,78,146,62,107,212,89,214,353,407,428,414,786
Fans,San Francisco Giants,MLB,Cave Junction,San Antonio,San Antonio,78213,29.516401,-98.52303,0,Convertible,White,0.54,78213,170,221,192,218,312,207,78,296,301,287,348,664,494,423,201,312
Fans,San Francisco Giants,MLB,Ceres,Ceres,Ceres,95307,37.561889,-120.967976,30,Casual,White,0.54,95307,179,154,153,166,205,118,55,106,118,151,333,467,680,543,116,374
Fans,San Francisco Giants,MLB,Chehalis,Chehalis,Chehalis,98532,46.615653,-123.024845,0,Convertible,White,0.54,98532,132,134,153,160,128,184,77,208,109,235,285,468,770,505,473,482
Fans,San Francisco Giants,MLB,Chowchilla,Chino Valley,Chino Valley,86323,34.75752,-112.45378,50,Casual,White,0.54,86323,72,65,127,237,195,133,87,178,284,259,442,437,572,237,343,127
Fans,San Francisco Giants,MLB,Citrus Heights,Citrus Heights,Citrus Heights,95610,38.689802,-121.26736,46,Casual,White,0.54,95610,257,149,163,282,174,312,92,187,193,351,674,973,1033,786,743,751
Fans,San Francisco Giants,MLB,Clearlake,Chino Valley,Chino Valley,86323,34.75752,-112.45378,44,Casual,White,0.54,86323,72,65,127,237,195,133,87,178,284,259,442,437,572,237,343,127
Fans,San Francisco Giants,MLB,Clinton,Clinton,Clinton,13323,43.036697,-75.382414,0,Convertible,White,0.54,13323,110,98,45,92,58,69,34,111,98,58,157,205,243,301,196,200
Fans,San Francisco Giants,MLB,Cloverdale,Chino Valley,Chino Valley,86323,34.75752,-112.45378,56,Avid,White,0.54,86323,72,65,127,237,195,133,87,178,284,259,442,437,572,237,343,127
Fans,San Francisco Giants,MLB,Clovis,Clovis,Clovis,88101,34.497241,-103.294978,31,Casual,White,0.54,88101,318,303,353,270,289,259,79,261,238,301,584,775,880,627,231,362
Fans,San Francisco Giants,MLB,Colfax,Colfax,Colfax,95713,39.126473,-120.863763,0,Convertible,White,0.54,95713,66,45,75,36,87,63,38,16,62,71,118,188,159,263,184,269
Fans,San Francisco Giants,MLB,Colma,Colby,Colby,67701,39.40152,-100.973696,55,Avid,White,0.54,67701,81,28,30,83,41,75,42,18,46,32,135,145,225,136,71,50
Fans,San Francisco Giants,MLB,Coloma,Coloma,Coloma,95613,38.81419,-120.895188,23,Convertible,White,0.54,95613,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Fans,San Francisco Giants,MLB,Colusa,Colby,Colby,67701,39.40152,-100.973696,0,Convertible,White,0.54,67701,81,28,30,83,41,75,42,18,46,32,135,145,225,136,71,50
Fans,San Francisco Giants,MLB,Copperopolis,Colby,Colby,67701,39.40152,-100.973696,0,Convertible,White,0.54,67701,81,28,30,83,41,75,42,18,46,32,135,145,225,136,71,50
Fans,San Francisco Giants,MLB,Cotati,Cotati,Cotati,94931,38.323614,-122.710565,56,Avid,White,0.54,94931,18,86,19,24,31,49,29,28,41,129,104,81,145,177,143,244
Fans,San Francisco Giants,MLB,Crescent City,Colby,Colby,67701,39.40152,-100.973696,26,Convertible,White,0.54,67701,81,28,30,83,41,75,42,18,46,32,135,145,225,136,71,50
Fans,San Francisco Giants,MLB,Daly City,Colby,Colby,67701,39.40152,-100.973696,40,Casual,White,0.54,67701,81,28,30,83,41,75,42,18,46,32,135,145,225,136,71,50
Fans,San Francisco Giants,MLB,Del Monte Forest,Pebble Beach,Pebble Beach,93953,36.5831,-121.936365,0,Convertible,White,0.54,93953,38,0,0,0,24,5,8,0,23,21,8,17,103,97,48,73
Fans,San Francisco Giants,MLB,Diamond Springs,Colby,Colby,67701,39.40152,-100.973696,60,Avid,White,0.54,67701,81,28,30,83,41,75,42,18,46,32,135,145,225,136,71,50
Fans,San Francisco Giants,MLB,Dickson City,Colby,Colby,67701,39.40152,-100.973696,0,Convertible,White,0.54,67701,81,28,30,83,41,75,42,18,46,32,135,145,225,136,71,50
Fans,San Francisco Giants,MLB,Discovery Bay,Discovery Bay,Discovery Bay,94505,37.90854,-121.60023,0,Convertible,White,0.54,94505,39,9,14,63,32,42,32,39,17,56,92,73,263,294,250,312
Fans,San Francisco Giants,MLB,Dixon,Colby,Colby,67701,39.40152,-100.973696,32,Casual,White,0.54,67701,81,28,30,83,41,75,42,18,46,32,135,145,225,136,71,50
Fans,San Francisco Giants,MLB,Dover Plains,Dover Plains,Dover Plains,12522,41.74368,-73.57702,0,Convertible,White,0.54,12522,85,35,23,69,17,48,44,14,33,12,52,86,92,65,85,136
Fans,San Francisco Giants,MLB,East Foothills,San Jose,San Jose,95127,37.373903,-121.795913,30,Casual,White,0.54,95127,63,35,71,90,100,33,24,68,57,27,171,124,229,292,233,364
Fans,San Francisco Giants,MLB,East Sonora,Dumont,Dumont,80436,39.76471,-105.60028,0,Convertible,White,0.54,80436,0,0,9,0,0,0,7,0,6,0,12,11,8,0,6,0
Fans,San Francisco Giants,MLB,Easton,Easton,Easton,21601,38.800714,-76.051486,0,Convertible,White,0.54,21601,157,93,124,174,228,125,51,145,114,111,274,276,630,430,336,463
Fans,San Francisco Giants,MLB,Exeter,Exeter,Exeter,3833,42.97731,-70.94687,38,Casual,White,0.54,3833,129,124,58,109,109,121,65,97,119,118,235,516,492,512,285,600
Fans,San Francisco Giants,MLB,Fair Oaks,Ellis,Ellis,67637,38.93807,-99.56067,43,Casual,White,0.54,67637,19,12,27,32,41,4,5,21,17,44,41,39,98,93,32,23
Fans,San Francisco Giants,MLB,Fairfield,Fairfield,Fairfield,6824,41.14121,-73.26373,27,Casual,White,0.54,6824,172,33,112,90,79,101,40,72,160,158,159,285,385,372,301,761
Fans,San Francisco Giants,MLB,Fallon,Fallon,Fallon,89406,39.479393,-118.296879,0,Convertible,White,0.54,89406,131,71,249,119,153,195,66,151,104,177,272,422,606,670,258,314
Fans,San Francisco Giants,MLB,Flowery Branch,Flowery Branch,Flowery Branch,30542,34.1851,-83.92518,0,Convertible,White,0.54,30542,143,44,163,215,81,135,63,143,206,147,355,609,839,543,566,724
Fans,San Francisco Giants,MLB,Folsom,Folsom,Folsom,19033,39.890962,-75.327282,13,Convertible,White,0.54,19033,66,25,19,35,49,80,53,33,23,50,43,74,211,164,170,194
Fans,San Francisco Giants,MLB,Foothill Farms,Knoxville,Knoxville,37934,35.856771,-84.176643,53,Casual,White,0.54,37934,77,59,55,41,116,52,30,107,139,179,156,333,762,530,534,577
Fans,San Francisco Giants,MLB,Fort Bragg,Knoxville,Knoxville,37934,35.856771,-84.176643,68,Avid,White,0.54,37934,77,59,55,41,116,52,30,107,139,179,156,333,762,530,534,577
Fans,San Francisco Giants,MLB,Fulton,Fulton,Fulton,13069,43.32285,-76.41716,45,Casual,White,0.54,13069,296,234,198,229,248,217,70,232,262,138,514,570,683,497,348,333
Fans,San Francisco Giants,MLB,Gardnerville Ranchos,Fruitvale,Fruitvale,75127,32.685045,-95.79425,63,Avid,White,0.54,75127,8,18,4,30,21,28,27,5,17,21,86,29,50,22,21,14
Fans,San Francisco Giants,MLB,Gerber-Las Flores,Esmond,Esmond,60129,42.042932,-88.919791,0,Convertible,White,0.54,60129,0,0,0,18,1,0,6,0,0,0,1,1,10,12,2,4
Fans,San Francisco Giants,MLB,Gold Hill,Gold Hill,Gold Hill,97525,42.43179,-123.0506,0,Convertible,White,0.54,97525,41,21,49,58,83,46,28,49,26,68,59,116,152,90,36,78
Fans,San Francisco Giants,MLB,Graton,Graton,Graton,95444,38.434926,-122.868154,27,Casual,White,0.54,95444,3,0,0,0,0,0,7,0,0,11,4,4,33,0,0,10
Fans,San Francisco Giants,MLB,Green Valley,Green Valley,Green Valley,85614,31.838223,-110.955483,0,Convertible,White,0.54,85614,287,184,194,426,320,388,137,257,373,250,657,882,880,502,408,312
Fans,San Francisco Giants,MLB,Gridley,Gridley,Gridley,95948,39.355492,-121.724685,0,Convertible,White,0.54,95948,17,37,63,55,65,42,34,45,72,117,192,139,239,149,93,115
Fans,San Francisco Giants,MLB,Grover Beach,Gold Hill,Gold Hill,97525,42.43179,-123.0506,0,Convertible,White,0.54,97525,41,21,49,58,83,46,28,49,26,68,59,116,152,90,36,78
Fans,San Francisco Giants,MLB,Half Moon Bay,Half Moon Bay,Half Moon Bay,94019,37.389057,-122.415566,28,Casual,White,0.54,94019,71,50,19,18,68,24,21,36,33,57,50,118,155,179,284,279
Fans,San Francisco Giants,MLB,Heathrow,Lake Mary,Lake Mary,32746,28.7577,-81.350772,0,Convertible,White,0.54,32746,96,101,160,233,150,131,64,178,125,217,417,591,1043,770,796,956
Fans,San Francisco Giants,MLB,Hidden Meadows,Escondido,Escondido,92026,33.212452,-117.1161,0,Convertible,White,0.54,92026,401,183,149,275,176,133,71,136,248,213,390,648,869,815,565,765
Fans,San Francisco Giants,MLB,Hidden Valley Lake,Hermitage,Hermitage,16148,41.221984,-80.438887,0,Convertible,White,0.54,16148,164,161,133,183,267,178,57,163,146,143,243,313,537,507,227,272
Fans,San Francisco Giants,MLB,Hillsborough,Hillsborough,Hillsborough,27278,36.077432,-79.085469,20,Convertible,White,0.54,27278,107,97,48,105,183,68,41,131,157,105,380,345,626,507,501,566
Fans,San Francisco Giants,MLB,Hollister,Hollister,Hollister,95023,36.828078,-121.3924,52,Casual,White,0.54,95023,144,39,106,68,165,166,73,115,241,170,319,484,632,441,627,797
Fans,San Francisco Giants,MLB,Hydesville,Follansbee,Follansbee,26037,40.335218,-80.570953,0,Convertible,White,0.54,26037,79,60,30,19,60,114,67,150,17,185,85,123,244,120,59,73
Fans,San Francisco Giants,MLB,Incline Village,Follansbee,Follansbee,26037,40.335218,-80.570953,31,Casual,White,0.54,26037,79,60,30,19,60,114,67,150,17,185,85,123,244,120,59,73
Fans,San Francisco Giants,MLB,Indian Hills,Indian Hills,Indian Hills,80454,39.62797,-105.24994,0,Convertible,White,0.54,80454,0,0,24,16,0,12,19,0,0,0,0,0,0,35,43,40
Fans,San Francisco Giants,MLB,Itasca,Itasca,Elk Grove Village,60143,41.97503,-88.00729,0,Convertible,White,0.54,60143,11,23,27,0,16,37,31,60,16,30,98,167,231,315,225,303
Fans,San Francisco Giants,MLB,Junction,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,White,0.54,15845,28,30,14,43,28,25,14,72,32,43,77,71,114,106,28,10
Fans,San Francisco Giants,MLB,King City,King City,King City,93930,36.201898,-121.05232,0,Convertible,White,0.54,93930,30,15,12,30,1,60,50,21,32,25,82,67,95,154,104,72
Fans,San Francisco Giants,MLB,Kingsburg,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,98,Avid,White,0.54,15845,28,30,14,43,28,25,14,72,32,43,77,71,114,106,28,10
Fans,San Francisco Giants,MLB,Kingsbury,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,White,0.54,15845,28,30,14,43,28,25,14,72,32,43,77,71,114,106,28,10
Fans,San Francisco Giants,MLB,Kirkwood,Saint Louis,Saint Louis,63122,38.578052,-90.42563,4,Convertible,White,0.54,63122,151,140,135,156,136,184,110,151,193,227,389,619,946,512,826,1234
Fans,San Francisco Giants,MLB,Klamath Falls,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,18,Convertible,White,0.54,15845,28,30,14,43,28,25,14,72,32,43,77,71,114,106,28,10
Fans,San Francisco Giants,MLB,Lackawanna,Buffalo,Buffalo,14218,42.814558,-78.807754,0,Convertible,White,0.54,14218,269,213,122,273,241,207,93,179,159,164,386,356,495,303,193,157
Fans,San Francisco Giants,MLB,Lake Wildwood,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,White,0.54,15845,28,30,14,43,28,25,14,72,32,43,77,71,114,106,28,10
Fans,San Francisco Giants,MLB,Lake of the Pines,Auburn,Auburn,95602,39.014933,-121.07047,59,Avid,White,0.54,95602,58,87,61,86,91,113,79,269,87,69,151,298,442,429,268,428
Fans,San Francisco Giants,MLB,Lakeport,Lakeport,Lakeport,95453,39.05345,-122.919291,42,Casual,White,0.54,95453,95,100,96,71,114,47,43,90,54,104,178,158,226,173,107,172
Fans,San Francisco Giants,MLB,Le Grand,Le Grand,Le Grand,95333,37.264851,-120.231843,0,Convertible,White,0.54,95333,11,6,7,1,14,6,5,9,6,13,12,32,41,17,9,16
Fans,San Francisco Giants,MLB,Leeds,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,0,Convertible,White,0.54,28351,65,48,21,37,58,33,28,46,32,11,79,27,76,31,9,11
Fans,San Francisco Giants,MLB,Lemoore Station,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,21,Convertible,White,0.54,28351,65,48,21,37,58,33,28,46,32,11,79,27,76,31,9,11
Fans,San Francisco Giants,MLB,Lennox,Inglewood,Lennox,90304,33.937887,-118.358559,0,Convertible,White,0.54,90304,24,77,36,65,33,28,21,68,52,32,143,138,133,140,109,38
Fans,San Francisco Giants,MLB,Lincoln,Lincoln,Lincoln,68508,40.818272,-96.703937,33,Casual,White,0.54,68508,354,190,209,159,197,179,76,267,170,138,230,115,218,33,79,41
Fans,San Francisco Giants,MLB,Lincoln Village,Columbus,Columbus,43228,39.966378,-83.125661,29,Casual,White,0.54,43228,413,355,220,328,237,396,127,300,383,323,862,814,1300,1088,691,592
Fans,San Francisco Giants,MLB,Linda,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,31,Casual,White,0.54,28351,65,48,21,37,58,33,28,46,32,11,79,27,76,31,9,11
Fans,San Francisco Giants,MLB,Live Oak,Live Oak,Live Oak,95953,39.236141,-121.767177,46,Casual,White,0.54,95953,68,90,51,97,17,8,11,28,72,57,69,67,90,130,86,106
Fans,San Francisco Giants,MLB,Livingston,Livingston,Livingston,38570,36.38519,-85.329392,26,Convertible,White,0.54,38570,160,230,101,85,179,140,64,226,65,79,95,158,224,136,108,78
Fans,San Francisco Giants,MLB,Lodi,Lodi,Lodi,7644,40.878349,-74.081335,37,Casual,White,0.54,7644,179,173,77,256,152,90,53,104,44,123,308,219,379,245,220,243
Fans,San Francisco Giants,MLB,Los Banos,Los Banos,Los Banos,93635,37.103768,-120.847479,52,Casual,White,0.54,93635,80,55,120,258,192,163,109,192,78,176,269,200,642,532,167,276
Fans,San Francisco Giants,MLB,Lucas Valley-Marinwood,San Rafael,San Rafael,94903,38.033922,-122.58549,0,Convertible,White,0.54,94903,230,122,100,144,69,123,66,96,76,165,389,206,419,445,419,698
Fans,San Francisco Giants,MLB,Madera Acres,Mc Kinney,Mc Kinney,75069,33.179994,-96.586856,21,Convertible,White,0.54,75069,434,203,239,235,272,110,52,166,265,200,437,530,965,564,356,665
Fans,San Francisco Giants,MLB,Makakilo,Madisonville,Madisonville,77864,30.970828,-95.890751,0,Convertible,White,0.54,77864,63,37,61,46,23,7,6,46,40,13,107,135,187,79,75,55
Fans,San Francisco Giants,MLB,Manteca,Manteca,Manteca,95336,37.807297,-121.177601,35,Casual,White,0.54,95336,133,95,138,144,161,180,83,140,269,113,636,512,905,727,511,491
Fans,San Francisco Giants,MLB,McKinleyville,Madisonville,Madisonville,77864,30.970828,-95.890751,26,Convertible,White,0.54,77864,63,37,61,46,23,7,6,46,40,13,107,135,187,79,75,55
Fans,San Francisco Giants,MLB,Mill Valley,Milam,Milam,75959,31.512307,-93.861732,18,Convertible,White,0.54,75959,24,0,0,6,0,0,8,0,33,24,6,83,0,0,0,0
